#  id  gal_type   ra          dec       redshift  log_luminosity  color      radius     b_over_a   pos_angle   bulge_fract   sersic_n    r_bulge     r_disk
 4512     4    117.81157    28.15363     0.05229    10.36356     0.57087     4.77527     0.55932   -54.82680     0.09266     0.14010     0.36649     5.26333
 4514     3    225.19964    48.60755     0.03680     9.71199     0.55760     3.13681     0.45827   -52.04860     0.23702     1.14650     2.09895     3.66823
 4521     2    186.39031    46.06715     0.04818    10.85767     0.45950     7.11760     0.68668    22.62870     0.41609     3.41410     2.23660    11.57972
 4524     4    236.08361    44.94352     0.03679     9.60104     0.61685     4.03124     0.28256   -51.12120     0.08424     0.27610     0.85632     4.40073
 4525     1    246.21000    21.61387     0.03327    10.44311     0.50703     4.89873     0.70300    77.24670     0.44424     1.97700     2.83601     6.83799
 4526     4    192.97701    44.09340     0.02425     9.58375     0.72630     3.92459     0.84918    72.61510     0.44943     1.27800     3.93767     3.90824
 4533     4    186.21113    45.26191     0.02383     9.99643     0.62600     3.59793     0.75616    29.34590     0.17678     1.00000     1.02667     4.29868
 4540     4     49.84569     0.82347     0.03354    10.14966     0.44380     5.21684     0.24370    12.29910     0.48384     1.37200     4.19731     6.71350
 4543     1    132.97774    52.90088     0.11449    11.28144     0.46668    21.45123     0.60003    -6.58470     0.83039     4.98590    19.45015    30.48237
 4544     4    115.36563    29.66918     0.02357    10.15379     0.50366     4.05844     0.47478   -11.00930     0.14937     2.71180     0.83553     4.66896
 4546     4    207.07958    36.48960     0.02495     9.47084     0.65023     3.76009     0.63120    -5.48500     0.06609     0.17600     2.47411     3.97229
 4549     3    196.04262    29.01543     0.02209     9.71590     0.53599     3.27150     0.73431    62.25300     0.13504     0.93600     0.53418     3.78679
 4551     1    172.43051    51.23766     0.03474    10.69043     0.51381     6.00073     0.87142   -19.16990     0.56237     4.04600     4.36942     7.86953
 4554     4    317.37475    10.05194     0.04086     9.59976     0.78436     3.11363     0.48057     2.53070     0.05581     0.49860     4.88682     3.28375
 4555     3    218.97634    53.39164     0.04347    10.10290     0.49727     3.65591     0.45739   -69.04090     0.34908     0.86460     2.80985     4.84157
 4556     4    151.23396    46.72374     0.02453     9.58446     0.61190     3.40040     0.73861   -10.38250     0.04379     1.00000     0.54604     3.52562
 4557     2    117.11645    30.06910     0.06261    10.53833     0.42729     5.72476     0.36535    51.49860     0.18327     0.65730     0.73295     7.11362
 4558     2    114.37415    41.73723     0.08690    10.89823     0.35386     9.79397     0.74786   -19.96990     0.59732     6.60850    18.76252     7.18755
 4560     4    158.20763    43.17395     0.02911    10.08775     0.70267     4.95895     0.46392   -21.75650     0.01696     0.50680     0.01026     8.43431
 4561     4    196.28528    27.51281     0.02386     9.69874     0.52651     3.86302     0.24317   -30.20050     0.59067     2.08540     3.00238     5.50897
 4564     4    135.09025    27.98027     0.02672     9.94207     0.61935     4.59061     0.29405   -88.63410     0.15681     1.25500     2.52035     4.99180
 4565     4    255.70905    36.70675     0.03277    10.19142     0.69366     5.38145     0.28783   -50.01950     0.12130     1.42700     0.93195     6.08636
 4566     4     46.94375    -0.78757     0.03821     9.68677     0.68649     3.33012     0.33131    37.57440     0.11948     0.17240     3.00817     3.46577
 4568     4     53.68651    -1.24578     0.02093     9.48506     0.54058     3.55243     0.36864   -69.73420     0.00509     2.21830     0.01112     3.59041
 4569     4    145.54153    48.01286     0.05612    10.57029     0.86686     5.27674     0.49269   -67.20080     0.40401     1.00000     3.19330     7.09113
 4570     4    200.22284    32.19076     0.02301    10.06610     0.56890     3.13689     0.77098   -11.67590     0.30786     0.95700     2.52120     3.90486
 4571     2    123.73857    49.45866     0.05365    10.39499     0.43869     3.28180     0.36943   -32.97970     0.48269     2.95780     1.50567     5.60099
 4572     3     51.41289     0.24212     0.05121    10.09464     0.42889     2.68144     0.35218   -51.13390     0.29518     0.74660     0.47303     4.04299
 4574     1    215.07263    43.06280     0.13601    11.16400     0.39000    14.19534     0.67360    89.53430     0.91323     4.03360    12.54984    34.11055
 4577     4    205.01145    40.42092     0.02409    10.24019     0.45332     5.30431     0.27509   -57.63050     0.06436     0.63200     0.52285     5.65574
 4578     1    204.08397    42.04075     0.06173    11.22236     0.55699    15.58813     0.74241    71.97010     0.89846     5.01340    12.61211    50.15244
 4581     4    198.18916    46.93499     0.02766    10.18137     0.47116     4.73437     0.77160    27.04480     0.13256     0.53120     0.63699     5.49775
 4584     4    126.70413    20.36485     0.02508    10.12685     0.76197     5.63837     0.98290   -68.08240     0.21949     1.08800     2.11271     7.27108
 4585     3    157.92132    36.02336     0.08520    10.82012     0.41742     9.71203     0.31262    26.18260     0.26482     1.31810     2.37715    12.35850
 4586     2    121.62574    26.89894     0.02558    10.37895     0.47023     4.71336     0.60371    57.09470     0.30263     2.50940     1.15853     6.74943
 4588     4    124.54794    26.65389     0.03830     9.75118     0.67394     4.15017     0.51827   -27.61360     0.14499     0.10000     2.47394     4.71383
 4589     2    220.68520    49.67575     0.06717    10.51941     0.45807     3.50137     0.76990    60.40210     0.54281     1.78600     1.58766    10.79070
 4594     1     47.58127     0.04411     0.13860    11.07740     0.34167    16.33325     0.48338    -1.43660     0.58920     4.51530     5.71066    37.35723
 4595     2     42.54212    -0.86712     0.02317    10.16891     0.48155     3.43670     0.63167   -56.29860     0.57037     1.82400     2.25001     7.50526
 4596     3    126.27836    25.90078     0.08620    11.08009     0.43843    13.15005     0.32209   -89.29660     0.90859     1.22000    14.81929     2.16303
 4605     3    154.59451    45.95464     0.02500    10.32816     0.50124     4.15791     0.32722   -53.41890     0.40021     0.93500     1.86959     8.13743
 4608     4    207.14241    24.89159     0.02970     9.67066     0.56135     5.41530     0.20613   -52.87780     0.21515     1.06340     2.38938     6.42497
 4611     2    262.48378    53.47737     0.05238    10.40607     0.47700     4.50236     0.68553   -85.07140     0.45560     2.50100     1.73068     7.99654
 4617     2    217.15759    50.76765     0.03801     9.59313     0.57377     1.34215     0.77788    35.78980     0.39727     0.56360     0.78788     2.40097
 4618     3    172.42859    21.26003     0.04927    10.19600     0.53230     4.70695     0.56947   -79.03140     0.28202     1.39000     2.46536     5.97681
 4619     4    223.71092    30.95800     0.02488     9.16344     0.59982     2.02099     0.31858    -8.01730     0.61058     1.00000     1.93317     2.69077
 4621     4    197.95947    46.93272     0.02643     9.93739     0.65341     4.21006     0.67809   -29.68300     0.09043     1.00000     0.67214     4.51221
 4625     2    317.43007    11.35524     0.01693     9.34696     0.49601     2.73399     0.81429   -53.24690     0.30448     1.57200     1.91313     3.38112
 4627     4    127.20216    28.92050     0.02993    10.08221     0.61423     4.15279     0.90723    26.65280     0.06547     1.00000     0.62746     4.35896
 4631     1    130.82174    52.75793     0.05871    11.14168     0.48939     8.52589     0.94243    -5.74540     0.66060     2.79500     5.17520    19.35883
 4633     3    113.61009    38.62902     0.04588    10.04425     0.59525     4.14391     0.53601    18.74170     0.55324     2.72500     2.45102     7.03941
 4634     3    247.66265    25.69307     0.04273     9.92518     0.57629     4.07874     0.36080    16.88180     0.00213     4.25900     0.00998     6.90952
 4635     4    324.54868    12.19426     0.02207     9.84636     0.50647     4.01276     0.25510   -44.78910     0.19803     1.23490     2.09388     4.45611
 4636     4     45.96025    -0.20446     0.02757    10.37606     0.62463     4.91816     0.71189   -83.72380     0.01489     0.41900     0.27015     4.99464
 4637     4    117.03863    43.59070     0.03112    10.29583     0.56503     6.44673     0.46266   -81.61750     0.08578     1.25800     0.38300     7.07119
 4639     4    218.19157    40.71664     0.01747     9.46887     0.75623     2.99778     0.65229   -81.44790     0.27778     1.06600     4.43677     2.82711
 4643     4    236.53329    55.16864     0.04075     9.82826     0.72745     3.50952     0.98020    29.11430     0.11096     1.07830     1.48592     3.93405
 4646     1    246.98018    39.25882     0.02899    10.83609     0.57988    14.52078     0.49359    44.32510     0.83619     5.42300     8.11894    68.65740
 4647     4    184.55357    44.17324     0.02451    10.54892     0.61673     4.03402     0.66242    -1.42000     0.32756     3.09330     1.48039     5.79895
 4650     4    118.21368    17.56002     0.01586     9.36102     0.57073     2.14242     0.86718    79.83750     0.16910     1.00000     0.99912     2.40022
 4651     3    242.95588    49.22871     0.05800    10.50757     0.47320     5.81182     0.46837   -69.66300     0.16873     1.39700     0.66426     7.04458
 4653     3    254.54208    62.41565     0.11932    11.02519     0.45210    11.45766     0.55702    65.25780     0.22246     4.82410     4.58389    12.37560
 4655     4    214.60173    44.74077     0.03271     9.40622     0.57683     3.18973     0.17627   -83.99620     0.22072     0.10000     2.79628     3.18986
 4656     4    127.43484    22.42440     0.02499    10.31805     0.64736     3.25521     0.93246    32.08380     0.29010     1.00000     2.27813     4.00881
 4657     2    250.86361    43.35318     0.03119    10.39773     0.50250     4.43840     0.85072   -45.10130     0.18444     1.56160     0.71257     5.54122
 4658     2    128.75356    26.05734     0.05861    10.47667     0.46948     3.61566     0.48654    81.66360     0.51959     3.12330     1.16867     8.63845
 4662     1    121.43054    25.45306     0.07238    10.62918     0.43183     6.12618     0.94722   -49.98080     0.41506     2.96400     3.03681     9.15601
 4663     2    230.52249    33.14859     0.03168    10.66897     0.48019     5.14276     0.62925    -0.72010     0.28690     0.91100     1.45049     7.74217
 4665     4    250.54889    39.45544     0.03001    10.23030     0.65648     4.39836     0.91398   -81.28630     0.13237     1.00000     1.16223     4.94678
 4670     4    245.97119    29.42485     0.02041     9.58613     0.66850     3.46787     0.69186     0.83780     0.12388     1.00000     0.88152     3.91591
 4672     4    120.67926    18.63193     0.03873     9.73976     0.75380     3.24272     0.93634   -62.28250     0.34753     1.00000     1.85856     4.28402
 4673     4    120.97918    26.52063     0.02173     9.99401     0.59283     3.66293     0.46343    63.56580     0.27278     1.00000     1.73375     4.52574
 4676     4    234.54184    57.60365     0.07366    10.98140     0.60784     9.42837     0.89367    20.60360     0.14449     1.27800     1.28251    11.14467
 4677     3    146.20678    42.29380     0.01655     9.07418     0.58909     2.28389     0.88834   -40.27500     0.19814     1.00000     1.40001     2.58669
 4678     3    243.04692    29.57411     0.05360    10.89981     0.47977    10.35693     0.62979    37.85880     0.19749     0.52100     1.71726    13.23357
 4682     1     28.97733    14.82157     0.08503    10.76230     0.43120     6.41173     0.95012   -26.07970     0.58596     3.83200     3.95278    10.51406
 4683     3    247.20906    39.83509     0.03583    10.61730     0.57324     5.43637     0.95021   -33.77210     0.04324     1.00000     0.36692     5.48246
 4690     2    138.37190    46.61422     0.08019    10.72213     0.42086     3.92475     0.49833    88.22270     0.63508     2.38590     3.30056     6.57994
